#GO_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
GO:0051345	"positive regulation of hydrolase activity"	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
GO:0009538	"photosystem I reaction center"	2	0.02	148.14	0.01	0.00	0.00	0.02	0.00	148.10	0.02	0.02	0.00
GO:0009401	"phosphoenolpyruvate-dependent sugar phosphotransferase system"	15	0.14	719.57	0.05	34.46	0.03	1.58	0.00	679.90	0.07	3.62	0.00
GO:0008830	"dTDP-4-dehydrorhamnose 3,5-epimerase activity"	3	0.03	321.56	0.02	0.05	0.00	0.87	0.00	319.92	0.03	0.72	0.00
GO:0009164	"nucleoside catabolic process"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0051205	"protein insertion into membrane"	4	0.04	304.79	0.02	0.10	0.00	7.82	0.00	294.84	0.03	2.04	0.00
GO:0016836	"hydro-lyase activity"	9	0.09	588.02	0.04	8.54	0.01	4.93	0.00	571.07	0.06	3.48	0.00
GO:0008753	"NADPH dehydrogenase (quinone) activity"	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
GO:0102555	"octanoyl transferase activity (acting on glycine-cleavage complex H protein)"	4	0.04	206.88	0.01	9.45	0.01	32.90	0.02	159.43	0.02	5.10	0.00
GO:0015190	"L-leucine transmembrane transporter activity"	2	0.02	119.03	0.01	0.58	0.00	0.77	0.00	117.14	0.01	0.53	0.00
GO:0000034	"adenine deaminase activity"	2	0.02	89.31	0.01	0.00	0.00	0.14	0.00	89.13	0.01	0.04	0.00
GO:0042301	"phosphate ion binding"	4	0.04	152.90	0.01	1.30	0.00	0.23	0.00	149.42	0.02	1.95	0.00
GO:0004115	"3',5'-cyclic-AMP phosphodiesterase activity"	1	0.01	71.59	0.00	0.00	0.00	0.01	0.00	71.56	0.01	0.02	0.00
GO:1903561	"extracellular vesicle"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0015450	"P-P-bond-hydrolysis-driven protein transmembrane transporter activity"	8	0.08	539.56	0.03	22.52	0.02	5.02	0.00	509.05	0.06	2.97	0.00
GO:0102009	"proline dipeptidase activity"	1	0.01	62.26	0.00	0.00	0.00	0.17	0.00	62.06	0.01	0.02	0.00
GO:0042245	"RNA repair"	2	0.02	71.40	0.00	0.03	0.00	0.13	0.00	69.85	0.01	1.39	0.00
GO:0008356	"asymmetric cell division"	2	0.02	136.29	0.01	10.59	0.01	0.05	0.00	125.36	0.01	0.28	0.00
GO:0035556	"intracellular signal transduction"	4	0.04	1835.03	0.12	283.52	0.22	587.21	0.27	65.79	0.01	898.50	0.30
GO:0004553	"hydrolase activity, hydrolyzing O-glycosyl compounds"	22	0.21	1095.39	0.07	10.17	0.01	38.75	0.02	1035.84	0.11	10.63	0.00
GO:0008899	"homoserine O-succinyltransferase activity"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:0004571	"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
GO:0015093	"ferrous iron transmembrane transporter activity"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0048511	"rhythmic process"	2	0.02	129.02	0.01	0.03	0.00	0.14	0.00	128.76	0.01	0.10	0.00
GO:0006223	"uracil salvage"	2	0.02	58.56	0.00	0.78	0.00	0.04	0.00	57.52	0.01	0.22	0.00
GO:0008726	"alkanesulfonate monooxygenase activity"	1	0.01	13.90	0.00	0.00	0.00	0.02	0.00	12.46	0.00	1.42	0.00
GO:0070573	"metallodipeptidase activity"	2	0.02	79.81	0.01	0.03	0.00	0.11	0.00	79.62	0.01	0.06	0.00
GO:0043565	"sequence-specific DNA binding"	71	0.68	4609.88	0.29	87.23	0.07	82.12	0.04	4403.68	0.48	36.84	0.01
GO:0047688	"aspartate 4-decarboxylase activity"	1	0.01	50.21	0.00	2.37	0.00	0.01	0.00	47.79	0.01	0.04	0.00
GO:0008408	"3'-5' exonuclease activity"	24	0.23	5159.45	0.33	677.11	0.53	1155.84	0.54	1577.06	0.17	1749.43	0.58
GO:0030026	"cellular manganese ion homeostasis"	1	0.01	86.60	0.01	8.13	0.01	0.05	0.00	78.17	0.01	0.24	0.00
GO:0090482	"vitamin transmembrane transporter activity"	1	0.01	58.58	0.00	0.03	0.00	0.11	0.00	58.38	0.01	0.06	0.00
GO:0034220	"ion transmembrane transport"	8	0.08	551.88	0.04	3.61	0.00	4.71	0.00	539.87	0.06	3.68	0.00
GO:0004451	"isocitrate lyase activity"	3	0.03	148.68	0.01	0.00	0.00	0.52	0.00	148.01	0.02	0.14	0.00
GO:0004743	"pyruvate kinase activity"	4	0.04	243.24	0.02	10.14	0.01	0.11	0.00	232.64	0.03	0.36	0.00
GO:0048364	"root development"	1	0.01	70.45	0.00	0.00	0.00	0.03	0.00	70.38	0.01	0.04	0.00
GO:0019391	"glucuronoside catabolic process"	1	0.01	196.45	0.01	0.00	0.00	0.40	0.00	195.69	0.02	0.35	0.00
GO:0034355	"NAD salvage"	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
GO:0000105	"histidine biosynthetic process"	25	0.24	1740.98	0.11	33.27	0.03	38.63	0.02	1658.83	0.18	10.25	0.00
GO:0030154	"cell differentiation"	2	0.02	232.27	0.01	0.27	0.00	0.81	0.00	230.44	0.03	0.75	0.00
GO:0086027	"AV node cell to bundle of His cell signaling"	2	0.02	83.29	0.01	7.47	0.01	0.23	0.00	75.36	0.01	0.23	0.00
GO:0009368	"endopeptidase Clp complex"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0016998	"cell wall macromolecule catabolic process"	5	0.05	185.33	0.01	0.67	0.00	18.82	0.01	162.58	0.02	3.25	0.00
GO:0004332	"fructose-bisphosphate aldolase activity"	5	0.05	166.99	0.01	0.47	0.00	0.04	0.00	166.25	0.02	0.22	0.00
GO:0008824	"cyanate hydratase activity"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0010045	"response to nickel cation"	4	0.04	330.86	0.02	7.60	0.01	0.82	0.00	321.78	0.04	0.67	0.00
GO:0050235	"pyridoxal 4-dehydrogenase activity"	1	0.01	52.34	0.00	0.42	0.00	0.34	0.00	50.97	0.01	0.61	0.00
GO:0045303	"diaminobutyrate-2-oxoglutarate transaminase activity"	2	0.02	250.71	0.02	0.01	0.00	0.52	0.00	249.82	0.03	0.36	0.00
GO:0097228	"sperm principal piece"	2	0.02	1886.23	0.12	325.55	0.25	585.18	0.27	86.16	0.01	889.33	0.29
GO:0004520	"endodeoxyribonuclease activity"	4	0.04	110.71	0.01	1.21	0.00	0.30	0.00	107.57	0.01	1.63	0.00
GO:0086056	"voltage-gated calcium channel activity involved in AV node cell action potential"	2	0.02	83.29	0.01	7.47	0.01	0.23	0.00	75.36	0.01	0.23	0.00
GO:0004726	"non-membrane spanning protein tyrosine phosphatase activity"	1	0.01	13.71	0.00	0.00	0.00	0.01	0.00	12.23	0.00	1.46	0.00
GO:0034399	"nuclear periphery"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0042493	"response to drug"	4	0.04	132.62	0.01	0.57	0.00	17.60	0.01	110.10	0.01	4.34	0.00
GO:0009877	"nodulation"	9	0.09	517.14	0.03	2.00	0.00	10.52	0.00	501.52	0.05	3.10	0.00
GO:0016880	"acid-ammonia (or amide) ligase activity"	3	0.03	146.09	0.01	0.06	0.00	3.83	0.00	141.37	0.02	0.83	0.00
GO:0016311	"dephosphorylation"	10	0.10	715.65	0.05	9.87	0.01	21.42	0.01	678.37	0.07	5.99	0.00
GO:0047794	"cyclohexadienyl dehydrogenase activity"	3	0.03	93.22	0.01	0.78	0.00	19.61	0.01	68.29	0.01	4.53	0.00
GO:0006401	"RNA catabolic process"	10	0.10	678.04	0.04	13.93	0.01	28.43	0.01	628.64	0.07	7.04	0.00
GO:0035578	"azurophil granule lumen"	1	0.01	13.90	0.00	0.00	0.00	0.02	0.00	12.46	0.00	1.42	0.00
GO:0050126	"N-carbamoylputrescine amidase activity"	1	0.01	54.97	0.00	0.04	0.00	0.13	0.00	54.73	0.01	0.07	0.00
GO:0043957	"acryloyl-CoA reductase (NADP+) activity"	2	0.02	44.27	0.00	0.24	0.00	3.54	0.00	39.55	0.00	0.94	0.00
GO:0047613	"aconitate decarboxylase activity"	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
GO:0009898	"cytoplasmic side of plasma membrane"	10	0.10	465.26	0.03	13.64	0.01	4.23	0.00	445.56	0.05	1.83	0.00
GO:0004617	"phosphoglycerate dehydrogenase activity"	7	0.07	471.42	0.03	9.26	0.01	1.26	0.00	459.86	0.05	1.04	0.00
GO:0102342	"3-oxo-cerotoyl-CoA reductase activity"	1	0.01	66.58	0.00	0.06	0.00	0.34	0.00	65.19	0.01	0.98	0.00
GO:0043640	"benzoate catabolic process via hydroxylation"	3	0.03	456.94	0.03	0.06	0.00	4.39	0.00	450.92	0.05	1.57	0.00
GO:0052808	"reduced coenzyme F420:NADP+ oxidoreductase activity"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0004828	"serine-tRNA ligase activity"	2	0.02	82.74	0.01	2.77	0.00	0.00	0.00	79.86	0.01	0.12	0.00
GO:0070588	"calcium ion transmembrane transport"	3	0.03	152.79	0.01	7.47	0.01	0.24	0.00	144.82	0.02	0.26	0.00
GO:0015408	"ferric-transporting ATPase activity"	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
GO:0006650	"glycerophospholipid metabolic process"	7	0.07	534.52	0.03	31.48	0.02	23.07	0.01	461.26	0.05	18.71	0.01
GO:0015226	"carnitine transmembrane transporter activity"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:0008816	"citryl-CoA lyase activity"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0035731	"dinitrosyl-iron complex binding"	2	0.02	55.28	0.00	0.51	0.00	0.32	0.00	54.24	0.01	0.21	0.00
GO:0032049	"cardiolipin biosynthetic process"	12	0.12	1006.87	0.06	13.05	0.01	1.95	0.00	989.90	0.11	1.97	0.00
GO:0016813	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
GO:0008713	"ADP-heptose-lipopolysaccharide heptosyltransferase activity"	1	0.01	62.26	0.00	0.00	0.00	0.17	0.00	62.06	0.01	0.02	0.00
GO:0002953	"5'-deoxynucleotidase activity"	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
GO:0016627	"oxidoreductase activity, acting on the CH-CH group of donors"	48	0.46	2555.82	0.16	33.71	0.03	88.17	0.04	2404.32	0.26	29.62	0.01
GO:0051116	"cobaltochelatase activity"	4	0.04	469.47	0.03	0.13	0.00	7.35	0.00	459.89	0.05	2.10	0.00
GO:0044211	"CTP salvage"	2	0.02	54.43	0.00	2.37	0.00	0.02	0.00	50.55	0.01	1.50	0.00
GO:0047241	"lipopolysaccharide N-acetylmannosaminouronosyltransferase activity"	2	0.02	1814.16	0.12	282.97	0.22	590.60	0.27	41.57	0.00	899.01	0.30
GO:0030267	"glyoxylate reductase (NADP) activity"	3	0.03	279.70	0.02	0.26	0.00	0.75	0.00	278.16	0.03	0.52	0.00
GO:0019305	"dTDP-rhamnose biosynthetic process"	12	0.12	1286.24	0.08	0.18	0.00	3.49	0.00	1279.68	0.14	2.89	0.00
GO:0005034	"osmosensor activity"	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
GO:0004397	"histidine ammonia-lyase activity"	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
GO:0005298	"proline:sodium symporter activity"	5	0.05	176.12	0.01	0.23	0.00	0.28	0.00	174.05	0.02	1.57	0.00
GO:0031460	"glycine betaine transport"	10	0.10	1153.79	0.07	26.68	0.02	25.42	0.01	1095.99	0.12	5.71	0.00
GO:0008977	"prephenate dehydrogenase (NAD+) activity"	7	0.07	305.02	0.02	16.27	0.01	27.24	0.01	250.00	0.03	11.51	0.00
GO:0004614	"phosphoglucomutase activity"	4	0.04	202.85	0.01	3.69	0.00	3.82	0.00	193.88	0.02	1.46	0.00
GO:0047869	"dimethylpropiothetin dethiomethylase activity"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0009437	"carnitine metabolic process"	4	0.04	215.63	0.01	8.05	0.01	4.15	0.00	202.16	0.02	1.27	0.00
GO:0016793	"triphosphoric monoester hydrolase activity"	3	0.03	262.32	0.02	0.01	0.00	0.42	0.00	261.55	0.03	0.34	0.00
GO:0030259	"lipid glycosylation"	5	0.05	318.36	0.02	10.77	0.01	3.95	0.00	302.06	0.03	1.58	0.00
GO:0005983	"starch catabolic process"	4	0.04	129.57	0.01	21.32	0.02	2.42	0.00	100.01	0.01	5.81	0.00
GO:0006536	"glutamate metabolic process"	1	0.01	65.41	0.00	33.92	0.03	3.63	0.00	17.51	0.00	10.35	0.00
GO:0006486	"protein glycosylation"	3	0.03	332.16	0.02	2.48	0.00	0.52	0.00	328.74	0.04	0.42	0.00
GO:0006289	"nucleotide-excision repair"	16	0.15	934.10	0.06	31.94	0.02	11.51	0.01	884.37	0.10	6.28	0.00
GO:0004407	"histone deacetylase activity"	3	0.03	268.22	0.02	0.06	0.00	3.65	0.00	263.43	0.03	1.08	0.00
GO:0050538	"N-carbamoyl-L-amino-acid hydrolase activity"	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
GO:0007005	"mitochondrion organization"	2	0.02	229.23	0.01	0.25	0.00	0.54	0.00	227.94	0.02	0.51	0.00
GO:0003735	"structural constituent of ribosome"	117	1.13	52979.14	3.38	8272.16	6.45	14693.09	6.83	7728.17	0.84	22285.72	7.34
GO:0004644	"phosphoribosylglycinamide formyltransferase activity"	5	0.05	376.44	0.02	0.02	0.00	0.85	0.00	375.07	0.04	0.51	0.00
GO:0003855	"3-dehydroquinate dehydratase activity"	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
GO:0101006	"protein histidine phosphatase activity"	1	0.01	74.07	0.00	0.00	0.00	0.01	0.00	74.05	0.01	0.01	0.00
GO:0009372	"quorum sensing"	6	0.06	253.62	0.02	1.02	0.00	0.32	0.00	250.20	0.03	2.07	0.00
GO:0033712	"1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming) activity"	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
GO:0008173	"RNA methyltransferase activity"	11	0.11	903.86	0.06	51.84	0.04	52.79	0.02	725.85	0.08	73.39	0.02
GO:0033890	"ribonuclease D activity"	2	0.02	1769.80	0.11	298.41	0.23	563.99	0.26	54.32	0.01	853.09	0.28
GO:0003916	"DNA topoisomerase activity"	12	0.12	842.87	0.05	31.42	0.02	17.88	0.01	787.78	0.09	5.78	0.00
GO:0006473	"protein acetylation"	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
GO:0008932	"lytic endotransglycosylase activity"	2	0.02	95.70	0.01	2.40	0.00	0.13	0.00	93.05	0.01	0.12	0.00
GO:0004450	"isocitrate dehydrogenase (NADP+) activity"	3	0.03	208.03	0.01	8.95	0.01	0.27	0.00	198.20	0.02	0.61	0.00
GO:0010039	"response to iron ion"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0062040	"fungal biofilm matrix"	1	0.01	209.74	0.01	0.01	0.00	0.50	0.00	208.87	0.02	0.36	0.00
GO:0051604	"protein maturation"	3	0.03	234.71	0.01	0.36	0.00	0.60	0.00	233.30	0.03	0.45	0.00
GO:0015091	"ferric iron transmembrane transporter activity"	1	0.01	13.70	0.00	0.20	0.00	0.00	0.00	13.45	0.00	0.04	0.00
GO:0050515	"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity"	4	0.04	305.72	0.02	2.40	0.00	3.85	0.00	296.92	0.03	2.55	0.00
GO:0000774	"adenyl-nucleotide exchange factor activity"	2	0.02	71.66	0.00	2.39	0.00	3.52	0.00	64.86	0.01	0.88	0.00
GO:0004668	"protein-arginine deiminase activity"	1	0.01	54.97	0.00	0.04	0.00	0.13	0.00	54.73	0.01	0.07	0.00
GO:0015648	"lipid-linked peptidoglycan transporter activity"	4	0.04	173.71	0.01	13.23	0.01	3.73	0.00	155.89	0.02	0.86	0.00
GO:1901260	"peptidyl-lysine hydroxylation involved in bacterial-type EF-P lysine modification"	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
GO:0052814	"medium-chain-aldehyde dehydrogenase activity"	1	0.01	61.15	0.00	0.00	0.00	0.15	0.00	60.99	0.01	0.01	0.00
GO:0086015	"SA node cell action potential"	2	0.02	83.29	0.01	7.47	0.01	0.23	0.00	75.36	0.01	0.23	0.00
GO:1903457	"lactate catabolic process"	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
GO:0009318	"exodeoxyribonuclease VII complex"	5	0.05	432.63	0.03	28.32	0.02	44.30	0.02	301.80	0.03	58.21	0.02
GO:0102911	"(-)-secoisolariciresinol dehydrogenase activity"	1	0.01	27.60	0.00	0.04	0.00	3.43	0.00	23.39	0.00	0.74	0.00
GO:0071977	"bacterial-type flagellum-dependent swimming motility"	3	0.03	130.27	0.01	0.25	0.00	0.25	0.00	129.60	0.01	0.17	0.00
GO:0008920	"lipopolysaccharide heptosyltransferase activity"	1	0.01	62.26	0.00	0.00	0.00	0.17	0.00	62.06	0.01	0.02	0.00
GO:0004814	"arginine-tRNA ligase activity"	4	0.04	211.39	0.01	0.26	0.00	0.48	0.00	210.41	0.02	0.24	0.00
GO:0015108	"chloride transmembrane transporter activity"	2	0.02	31.99	0.00	0.08	0.00	0.34	0.00	31.35	0.00	0.22	0.00
GO:0005992	"trehalose biosynthetic process"	10	0.10	739.97	0.05	13.46	0.01	34.45	0.02	685.73	0.07	6.33	0.00
GO:0000413	"protein peptidyl-prolyl isomerization"	10	0.10	806.05	0.05	23.94	0.02	33.83	0.02	742.26	0.08	6.02	0.00
GO:0050269	"coniferyl-aldehyde dehydrogenase activity"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0009014	"succinyl-diaminopimelate desuccinylase activity"	3	0.03	243.82	0.02	0.13	0.00	4.04	0.00	238.31	0.03	1.34	0.00
GO:0015291	"secondary active transmembrane transporter activity"	2	0.02	73.12	0.00	0.00	0.00	0.13	0.00	71.50	0.01	1.49	0.00
GO:0017108	"5'-flap endonuclease activity"	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
GO:0031969	"chloroplast membrane"	11	0.11	546.84	0.03	10.06	0.01	0.55	0.00	535.60	0.06	0.63	0.00
GO:0019154	"glycolate dehydrogenase activity"	1	0.01	42.83	0.00	0.30	0.00	16.61	0.01	23.61	0.00	2.31	0.00
GO:0047693	"ATP diphosphatase activity"	3	0.03	138.46	0.01	0.91	0.00	0.23	0.00	137.12	0.01	0.21	0.00
GO:0036406	"anchored component of periplasmic side of cell outer membrane"	1	0.01	21.31	0.00	0.00	0.00	0.00	0.00	21.31	0.00	0.01	0.00
GO:0004141	"dethiobiotin synthase activity"	1	0.01	74.07	0.00	0.00	0.00	0.01	0.00	74.05	0.01	0.01	0.00
GO:0003826	"alpha-ketoacid dehydrogenase activity"	6	0.06	291.67	0.02	20.78	0.02	0.12	0.00	270.21	0.03	0.56	0.00
GO:0044209	"AMP salvage"	6	0.06	2127.57	0.14	327.96	0.26	589.60	0.27	317.98	0.03	892.03	0.29
GO:0008479	"queuine tRNA-ribosyltransferase activity"	3	0.03	115.69	0.01	2.39	0.00	0.39	0.00	111.48	0.01	1.42	0.00
GO:0006865	"amino acid transport"	36	0.35	7812.44	0.50	908.47	0.71	1735.24	0.81	2592.55	0.28	2576.18	0.85
GO:0019852	"L-ascorbic acid metabolic process"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0006152	"purine nucleoside catabolic process"	2	0.02	52.13	0.00	0.26	0.00	0.00	0.00	51.80	0.01	0.07	0.00
GO:0031234	"extrinsic component of cytoplasmic side of plasma membrane"	4	0.04	417.55	0.03	2.80	0.00	1.20	0.00	412.64	0.04	0.90	0.00
GO:0005344	"oxygen carrier activity"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0031118	"rRNA pseudouridine synthesis"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0003863	"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity"	8	0.08	342.62	0.02	21.01	0.02	0.40	0.00	320.42	0.03	0.79	0.00
GO:0043937	"regulation of sporulation"	3	0.03	179.35	0.01	15.18	0.01	3.49	0.00	159.98	0.02	0.71	0.00
GO:0042726	"flavin-containing compound metabolic process"	1	0.01	10.49	0.00	0.00	0.00	0.00	0.00	10.46	0.00	0.03	0.00
GO:0047804	"cysteine-S-conjugate beta-lyase activity"	2	0.02	44.69	0.00	0.30	0.00	3.54	0.00	39.86	0.00	0.99	0.00
GO:0008097	"5S rRNA binding"	6	0.06	3959.61	0.25	651.38	0.51	1190.59	0.55	335.57	0.04	1782.07	0.59
GO:0015846	"polyamine transport"	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
GO:0097266	"phenylacetyl-CoA 1,2-epoxidase activity"	2	0.02	52.45	0.00	0.13	0.00	3.60	0.00	47.73	0.01	0.99	0.00
GO:0007018	"microtubule-based movement"	1	0.01	15.40	0.00	0.00	0.00	0.00	0.00	15.40	0.00	0.00	0.00
GO:0034257	"nicotinamide riboside transmembrane transporter activity"	2	0.02	100.85	0.01	0.06	0.00	0.34	0.00	99.45	0.01	0.98	0.00
GO:0043734	"DNA-N1-methyladenine dioxygenase activity"	2	0.02	80.65	0.01	0.00	0.00	0.12	0.00	80.50	0.01	0.03	0.00
GO:0006431	"methionyl-tRNA aminoacylation"	3	0.03	255.00	0.02	2.38	0.00	0.42	0.00	250.28	0.03	1.91	0.00
GO:0003906	"DNA-(apurinic or apyrimidinic site) endonuclease activity"	7	0.07	481.66	0.03	10.25	0.01	0.88	0.00	466.95	0.05	3.58	0.00
GO:0015234	"thiamine transmembrane transporter activity"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0005747	"mitochondrial respiratory chain complex I"	4	0.04	171.85	0.01	0.94	0.00	4.02	0.00	164.91	0.02	1.98	0.00
GO:0009001	"serine O-acetyltransferase activity"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0004725	"protein tyrosine phosphatase activity"	5	0.05	1910.06	0.12	291.27	0.23	587.18	0.27	130.35	0.01	901.25	0.30
GO:0016423	"tRNA (guanine) methyltransferase activity"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0043420	"anthranilate metabolic process"	2	0.02	123.30	0.01	0.01	0.00	0.28	0.00	122.92	0.01	0.09	0.00
GO:0003995	"acyl-CoA dehydrogenase activity"	14	0.13	717.16	0.05	11.21	0.01	19.16	0.01	679.35	0.07	7.43	0.00
GO:0016507	"mitochondrial fatty acid beta-oxidation multienzyme complex"	1	0.01	8.98	0.00	0.33	0.00	1.09	0.00	5.55	0.00	2.01	0.00
GO:0050281	"serine-glyoxylate transaminase activity"	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
GO:0010287	"plastoglobule"	3	0.03	1817.20	0.12	298.41	0.23	564.02	0.26	101.64	0.01	853.13	0.28
GO:0047982	"homocysteine desulfhydrase activity"	3	0.03	85.86	0.01	0.00	0.00	0.15	0.00	82.87	0.01	2.84	0.00
GO:0019518	"L-threonine catabolic process to glycine"	4	0.04	266.40	0.02	8.34	0.01	0.69	0.00	256.61	0.03	0.77	0.00
GO:0033990	"ectoine synthase activity"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0006520	"cellular amino acid metabolic process"	38	0.37	2933.60	0.19	146.56	0.11	396.16	0.18	2283.38	0.25	107.50	0.04
GO:0046168	"glycerol-3-phosphate catabolic process"	8	0.08	561.72	0.04	41.25	0.03	24.14	0.01	474.97	0.05	21.36	0.01
GO:0031167	"rRNA methylation"	2	0.02	119.43	0.01	10.23	0.01	0.06	0.00	108.85	0.01	0.29	0.00
GO:0009019	"tRNA (guanine-N1-)-methyltransferase activity"	1	0.01	13.31	0.00	0.02	0.00	0.24	0.00	11.71	0.00	1.34	0.00
GO:0006147	"guanine catabolic process"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0047810	"D-alanine:2-oxoglutarate aminotransferase activity"	2	0.02	54.04	0.00	2.39	0.00	0.24	0.00	50.03	0.01	1.38	0.00
GO:0006555	"methionine metabolic process"	3	0.03	66.48	0.00	0.33	0.00	0.10	0.00	65.92	0.01	0.13	0.00
GO:0006274	"DNA replication termination"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0042651	"thylakoid membrane"	22	0.21	10297.58	0.66	1586.32	1.24	2945.08	1.37	1307.56	0.14	4458.62	1.47
GO:0071393	"cellular response to progesterone stimulus"	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
GO:0034909	"6-hydroxypseudooxynicotine dehydrogenase activity"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0015628	"protein secretion by the type II secretion system"	17	0.16	1086.91	0.07	14.28	0.01	55.58	0.03	1003.07	0.11	13.99	0.00
GO:0004340	"glucokinase activity"	3	0.03	168.85	0.01	8.13	0.01	0.07	0.00	160.38	0.02	0.27	0.00
GO:0008961	"phosphatidylglycerol-prolipoprotein diacylglyceryl transferase activity"	5	0.05	1861.40	0.12	301.29	0.23	580.75	0.27	122.35	0.01	857.01	0.28
GO:0004477	"methenyltetrahydrofolate cyclohydrolase activity"	3	0.03	169.55	0.01	16.54	0.01	0.48	0.00	151.76	0.02	0.78	0.00
GO:0005351	"carbohydrate:proton symporter activity"	4	0.04	204.14	0.01	8.21	0.01	0.58	0.00	193.14	0.02	2.20	0.00
GO:0019430	"removal of superoxide radicals"	7	0.07	2082.46	0.13	301.21	0.23	564.59	0.26	361.55	0.04	855.10	0.28
GO:0018576	"catechol 1,2-dioxygenase activity"	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
GO:0004353	"glutamate dehydrogenase [NAD(P)+] activity"	3	0.03	122.45	0.01	0.78	0.00	0.08	0.00	119.97	0.01	1.62	0.00
