#metacyc_pathway_id	metacyc_pathway_type	metacyc_pathway_name	total_family_in_pathway	total_family_found_in_pathway	ec	gene_num
PRPP-PWY	Super-Pathways;	superpathway of histidine, purine, and pyrimidine biosynthesis;	40	38	6.3.5.2	1
PRPP-PWY	Super-Pathways;	superpathway of histidine, purine, and pyrimidine biosynthesis;	40	38	6.3.5.3	5
PRPP-PWY	Super-Pathways;	superpathway of histidine, purine, and pyrimidine biosynthesis;	40	38	6.3.5.5	1
PWY-5135	PRENYLFLAVONOID-SYN;	xanthohumol biosynthesis;	4	3	2.1.1.-	3
PWY-5135	PRENYLFLAVONOID-SYN;	xanthohumol biosynthesis;	4	3	2.5.1.-	2
PWY-5135	PRENYLFLAVONOID-SYN;	xanthohumol biosynthesis;	4	3	6.2.1.12	1
PWY-5313	ANTHOCYANIN-SYN; Super-Pathways;	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside);	4	2	2.3.1.-	2
PWY-5313	ANTHOCYANIN-SYN; Super-Pathways;	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside);	4	2	2.4.1.-	1
HCAMHPDEG-PWY	Phenolic-Compounds-Degradation;	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate;	5	3	1.14.13.-	3
HCAMHPDEG-PWY	Phenolic-Compounds-Degradation;	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate;	5	3	1.3.1.-	1
HCAMHPDEG-PWY	Phenolic-Compounds-Degradation;	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate;	5	3	3.7.1.-	1
PWY-5203	TRITERPENOID-SYN;	soybean saponin I biosynthesis;	3	2	1.14.13.-	3
PWY-5203	TRITERPENOID-SYN;	soybean saponin I biosynthesis;	3	2	5.4.99.-	1
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	1.1.1.3	1
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	1.2.1.11	4
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	2.1.1.13	2
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	2.3.1.46	1
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	2.5.1.48	2
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	2.5.1.6	3
MET-SAM-PWY	Super-Pathways;	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis;	9	7	2.7.2.4	4
PWY-6088	3-Chlorobenzoate-Degradation;	3-chlorobenzoate degradation I (via chlorocatechol);	2	2	1.14.12.-	2
PWY-6088	3-Chlorobenzoate-Degradation;	3-chlorobenzoate degradation I (via chlorocatechol);	2	2	1.3.1.-	1
PWY-0	Putrescine-Degradation;	putrescine degradation III;	4	3	1.2.1.3	4
PWY-0	Putrescine-Degradation;	putrescine degradation III;	4	3	2.3.1.57	1
PWY-0	Putrescine-Degradation;	putrescine degradation III;	4	3	3.5.1.-	1
PWY-6507	Sugar-Derivatives;	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation;	4	2	2.7.1.45	1
PWY-6507	Sugar-Derivatives;	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation;	4	2	4.1.2.14	1
PWY-6411	Ginsenoside-Degradation;	ginsenoside degradation I;	1	1	2.3.1.-	2
PWY-5479	LIGNAN-SYN;	6-methoxypodophyllotoxin biosynthesis;	4	4	1.-.-.-	5
PWY-5479	LIGNAN-SYN;	6-methoxypodophyllotoxin biosynthesis;	4	4	1.14.-.-	5
PWY-5479	LIGNAN-SYN;	6-methoxypodophyllotoxin biosynthesis;	4	4	1.14.13.-	3
PWY-5479	LIGNAN-SYN;	6-methoxypodophyllotoxin biosynthesis;	4	4	2.1.1.-	3
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	2.4.1.129	1
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	2.4.1.227	5
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	2.5.1.7	2
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	2.7.8.13	5
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	5.1.1.3	3
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	6.3.2.10	3
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	6.3.2.4	4
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	6.3.2.8	5
PWY-6470	Antibiotic-Resistance; Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis V (&beta;-lactam resistance);	14	9	6.3.2.9	8
PWY-2681	CYTOKININ-BIOSYNTHESIS;	<i>trans</i>-zeatin biosynthesis;	3	2	2.5.1.-	2
PWY-2681	CYTOKININ-BIOSYNTHESIS;	<i>trans</i>-zeatin biosynthesis;	3	2	3.2.2.-	1
PWY-3462	PHENYLALANINE-SYN;	L-phenylalanine biosynthesis II;	3	2	4.2.1.91	1
PWY-3462	PHENYLALANINE-SYN;	L-phenylalanine biosynthesis II;	3	2	5.4.99.5	4
PWY-112	TRITERPENOID-SYN;	lupeol biosynthesis;	1	1	5.4.99.-	1
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	2.2.1.9	1
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	2.5.1.-	2
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	3.1.2.-	7
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	4.1.3.36	2
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	4.2.1.113	3
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	4.2.99.20	2
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	5.4.4.2	1
PWY-5862	Demethylmenaquinone-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-9 biosynthesis;	9	8	6.2.1.26	1
PWY-5750	Itaconate-Biosynthesis;	itaconate biosynthesis I;	4	3	4.1.1.6	2
PWY-5750	Itaconate-Biosynthesis;	itaconate biosynthesis I;	4	3	4.2.1.3	7
PWY-5750	Itaconate-Biosynthesis;	itaconate biosynthesis I;	4	3	6.4.1.1	4
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	1.3.1.-	1
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	2.2.1.9	1
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	2.5.1.-	2
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	3.1.2.-	7
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	4.1.3.36	2
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	4.2.1.113	3
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	4.2.99.20	2
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	5.4.4.2	1
PWY-5863	Phylloquinone-Biosynthesis; Super-Pathways;	superpathway of phylloquinol biosynthesis;	10	9	6.2.1.26	1
PWY-5101	ISOLEUCINE-SYN;	L-isoleucine biosynthesis II;	6	5	1.1.1.86	3
PWY-5101	ISOLEUCINE-SYN;	L-isoleucine biosynthesis II;	6	5	2.2.1.6	1
PWY-5101	ISOLEUCINE-SYN;	L-isoleucine biosynthesis II;	6	5	2.3.1.182	1
PWY-5101	ISOLEUCINE-SYN;	L-isoleucine biosynthesis II;	6	5	2.6.1.42	9
PWY-5101	ISOLEUCINE-SYN;	L-isoleucine biosynthesis II;	6	5	4.2.1.9	2
PWY-6515	FLAVONOID-SYN;	phloridzin biosynthesis;	1	1	2.3.1.-	2
PWY-5849	Menaquinone-Biosynthesis;	menaquinol-6 biosynthesis;	1	1	2.1.1.163	2
PWY-6147	6-HM-Dihydropterin-PP-Biosynthesis;	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I;	4	4	2.7.6.3	1
PWY-6147	6-HM-Dihydropterin-PP-Biosynthesis;	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I;	4	4	3.5.4.16	2
PWY-6147	6-HM-Dihydropterin-PP-Biosynthesis;	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I;	4	4	3.6.1.-	2
PWY-6147	6-HM-Dihydropterin-PP-Biosynthesis;	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I;	4	4	4.1.2.25	1
TOLUENE-DEG-3-OH-PWY	TOLUENE-DEG;	toluene degradation to 2-hydroxypentadienoate (<I>via 4-methylcatechol</i>);	2	2	1.14.13.-	3
TOLUENE-DEG-3-OH-PWY	TOLUENE-DEG;	toluene degradation to 2-hydroxypentadienoate (<I>via 4-methylcatechol</i>);	2	2	3.7.1.-	1
THISYNARA-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis III (eukaryotes);	5	4	2.5.1.3	5
THISYNARA-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis III (eukaryotes);	5	4	2.7.1.49	4
THISYNARA-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis III (eukaryotes);	5	4	2.7.4.7	1
THISYNARA-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis III (eukaryotes);	5	4	2.7.6.2	1
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	1.1.1.267	3
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	1.17.1.2	4
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	1.17.7.1	2
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	2.2.1.7	4
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	2.5.1.10	4
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	2.7.1.148	4
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	2.7.7.60	3
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	4.6.1.12	2
PWY-5121	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP);	11	9	5.3.3.2	2
PWY-5739	GDP-Sugar-Biosynthesis;	GDP-D-perosamine biosynthesis;	1	1	4.2.1.47	2
PWY-4441	Activation;	DIMBOA-glucoside activation;	1	1	3.2.1.21	1
PWY-5362	Unsaturated-Fatty-Acids-Biosynthesis;	sapienate biosynthesis;	1	1	1.14.99.-	8
PWY-6153	Autoinducer-Biosynthesis;	autoinducer AI-2 biosynthesis I;	3	2	2.1.1.-	3
PWY-6153	Autoinducer-Biosynthesis;	autoinducer AI-2 biosynthesis I;	3	2	3.2.2.9	1
PWY-6310	POLYKETIDE-SYN;	aloesone biosynthesis II;	1	1	2.3.1.-	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	1.1.1.25	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	1.14.14.-	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	1.3.1.12	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	1.5.1.3	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.1.1.-	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.1.1.163	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.1.2.2	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.2.1.9	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.4.2.18	4
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.5.1.15	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.5.1.19	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.5.1.54	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.6.1.57	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.6.1.85	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.7.1.71	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	2.7.6.3	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	3.1.2.-	7
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	3.5.4.16	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	3.5.4.9	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	3.6.1.-	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.1.1.-	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.1.1.48	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.1.2.25	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.1.3.27	6
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.1.3.36	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.1.3.38	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.1.10	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.1.113	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.1.20	9
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.1.51	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.3.4	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.3.5	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	4.2.99.20	2
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	5.3.1.24	3
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	5.4.4.2	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	5.4.99.5	4
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	6.2.1.26	1
ALL-CHORISMATE-PWY	Super-Pathways;	superpathway of chorismate metabolism;	44	38	6.3.2.12	4
PWY-5910	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);	10	6	2.3.1.9	5
PWY-5910	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);	10	6	2.5.1.10	4
PWY-5910	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);	10	6	2.7.1.36	1
PWY-5910	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);	10	6	2.7.4.2	1
PWY-5910	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);	10	6	4.1.1.33	1
PWY-5910	DITERPENOID-SYN; GGPP-Biosynthesis; Super-Pathways;	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate);	10	6	5.3.3.2	2
PWY-6556	Pyrimidine-Nucleotide-Salvage; Pyrimidine-Ribonucleosides-Degradation;	pyrimidine ribonucleosides salvage II;	2	1	3.5.4.5	2
PWY-6134	TYROSINE-SYN;	L-tyrosine biosynthesis IV;	1	1	1.14.16.1	1
PWY-13	Super-Pathways; XANTHONE-SYN;	superpathway of tetrahydroxyxanthone biosynthesis;	2	1	6.2.1.25	1
PWY-2501	Fatty-Acid-Degradation;	fatty acid &alpha;-oxidation I;	2	2	1.13.11.-	3
PWY-2501	Fatty-Acid-Degradation;	fatty acid &alpha;-oxidation I;	2	2	1.2.1.3	4
VALSYN-PWY	VALINE-BIOSYNTHESIS;	L-valine biosynthesis;	4	4	1.1.1.86	3
VALSYN-PWY	VALINE-BIOSYNTHESIS;	L-valine biosynthesis;	4	4	2.2.1.6	1
VALSYN-PWY	VALINE-BIOSYNTHESIS;	L-valine biosynthesis;	4	4	2.6.1.42	9
VALSYN-PWY	VALINE-BIOSYNTHESIS;	L-valine biosynthesis;	4	4	4.2.1.9	2
N2FIX-PWY	Nitrogen-Fixation;	nitrogen fixation I (ferredoxin);	1	1	1.18.6.1	4
PWY0-166	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>);	7	6	1.17.4.1	3
PWY0-166	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>);	7	6	2.1.1.45	1
PWY0-166	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>);	7	6	2.7.4.6	3
PWY0-166	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>);	7	6	2.7.4.9	6
PWY0-166	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>);	7	6	3.5.4.13	2
PWY0-166	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>);	7	6	3.6.1.23	3
PHESYN	PHENYLALANINE-SYN;	L-phenylalanine biosynthesis I;	3	3	2.6.1.57	3
PHESYN	PHENYLALANINE-SYN;	L-phenylalanine biosynthesis I;	3	3	4.2.1.51	2
PHESYN	PHENYLALANINE-SYN;	L-phenylalanine biosynthesis I;	3	3	5.4.99.5	4
PWY-6413	TERPENOID-DEG;	ginsenoside degradation III;	1	1	2.3.1.-	2
PWY-241	Photosynthesis;	C4 photosynthetic carbon assimilation cycle, NADP-ME type;	4	3	1.1.1.40	1
PWY-241	Photosynthesis;	C4 photosynthetic carbon assimilation cycle, NADP-ME type;	4	3	2.7.9.1	1
PWY-241	Photosynthesis;	C4 photosynthetic carbon assimilation cycle, NADP-ME type;	4	3	4.1.1.31	1
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	1.1.1.37	4
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	1.1.1.42	3
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	1.2.1.-	1
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	1.3.99.1	1
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	2.3.3.9	2
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	4.1.3.1	1
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	4.2.1.2	3
P105-PWY	TCA-VARIANTS;	TCA cycle IV (2-oxoglutarate decarboxylase);	10	8	4.2.1.3	7
PWY-761	Siderophores-Biosynthesis;	rhizobactin 1021 biosynthesis;	2	1	2.6.1.76	2
P21-PWY	Pentose-Phosphate-Cycle;	pentose phosphate pathway (partial);	2	2	2.2.1.1	6
P21-PWY	Pentose-Phosphate-Cycle;	pentose phosphate pathway (partial);	2	2	5.1.3.1	3
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	1.2.1.12	1
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	2.7.1.11	2
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	2.7.1.40	4
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	2.7.2.3	7
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	2.7.9.2	4
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	3.1.3.11	3
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	4.1.2.13	5
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	4.2.1.11	2
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	5.3.1.1	4
GLYCOLYSIS	GLYCOLYSIS-VARIANTS;	glycolysis I (from glucose 6-phosphate);	11	10	5.3.1.9	2
PWY-6109	TRITERPENOID-SYN;	mangrove triterpenoid biosynthesis;	2	1	5.4.99.-	1
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	2.4.1.129	1
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	2.4.1.227	5
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	2.5.1.7	2
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	2.7.8.-	1
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	5.1.1.3	3
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	6.3.2.10	3
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	6.3.2.13	3
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	6.3.2.4	4
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	6.3.2.8	5
PWY-6385	Peptidoglycan-Biosynthesis; Super-Pathways;	peptidoglycan biosynthesis III (mycobacteria);	11	10	6.3.2.9	8
PWY-2021	Indole-3-Acetate-Inactivation;	indole-3-acetate inactivation IV;	2	1	2.4.1.-	1
PWY1A0-6325	Antibiotic-Biosynthesis;	actinorhodin biosynthesis;	5	5	1.1.1.-	1
PWY1A0-6325	Antibiotic-Biosynthesis;	actinorhodin biosynthesis;	5	5	1.3.1.-	1
PWY1A0-6325	Antibiotic-Biosynthesis;	actinorhodin biosynthesis;	5	5	2.3.1.-	2
PWY1A0-6325	Antibiotic-Biosynthesis;	actinorhodin biosynthesis;	5	5	4.-.-.-	1
PWY1A0-6325	Antibiotic-Biosynthesis;	actinorhodin biosynthesis;	5	5	4.2.1.-	7
P542-PWY	Choline-Degradation; Super-Pathways;	choline-<i>O</i>-sulfate degradation;	3	2	1.1.99.1	1
P542-PWY	Choline-Degradation; Super-Pathways;	choline-<i>O</i>-sulfate degradation;	3	2	1.2.1.8	2
GLUTATHIONESYN-PWY	Reductants;	glutathione biosynthesis;	2	2	6.3.2.2	1
GLUTATHIONESYN-PWY	Reductants;	glutathione biosynthesis;	2	2	6.3.2.3	2
PWY0-1264	Lipid-Biosynthesis;	biotin-carboxyl carrier protein assembly;	3	3	6.3.4.14	5
PWY0-1264	Lipid-Biosynthesis;	biotin-carboxyl carrier protein assembly;	3	3	6.3.4.15	6
PWY0-1264	Lipid-Biosynthesis;	biotin-carboxyl carrier protein assembly;	3	3	6.4.1.2	1
PWY-5406	Divinyl-Ether-Biosynthesis; Metabolic-Clusters;	divinyl ether biosynthesis I;	1	1	1.13.11.-	3
PWY-2661	Trehalose-biosynthesis;	trehalose biosynthesis V;	3	2	3.2.1.141	1
PWY-2661	Trehalose-biosynthesis;	trehalose biosynthesis V;	3	2	5.4.99.15	1
PWY-6573	Glycan-Degradation; Glycosaminoglycan-Degradation;	chondroitin sulfate degradation (metazoa);	4	2	3.1.6.4	1
PWY-6573	Glycan-Degradation; Glycosaminoglycan-Degradation;	chondroitin sulfate degradation (metazoa);	4	2	3.2.1.52	6
